id,animals,climateactions,consequences,setting,type
id_1503730540981231623_2022-03-15,Pets,No,No,No setting,Event invitations
id_1503731923360776192_2022-03-15,No,No,No,No setting,Event invitations
id_1503733016266481666_2022-03-15,No,Politics,Floods,No setting,Event invitations
id_1503744975233765387_2022-03-15,No,No,No,No setting,Event invitations
id_1503746049344737299_2022-03-15,No,Politics,Floods,No setting,Infographic
id_1503746553386840064_2022-03-15,No,Politics,Floods,No setting,Event invitations
id_1503755318223945729_2022-03-15,No,Politics,Floods,No setting,Event invitations
id_1503758295668076553_2022-03-15,No,Politics,Floods,No setting,Event invitations
id_1503766816413343745_2022-03-15,No,Politics,Floods,No setting,Single photo
id_1503782726616371205_2022-03-15,No,No,Floods,No setting,Event invitations
id_1503785934025904128_2022-03-15,No,No,No,No setting,Event invitations
id_1503786410809122831_2022-03-15,No,No,No,No setting,Event invitations
id_1503788116099932166_2022-03-15,No,Politics,Floods,No setting,Event invitations
id_1503788890599079943_2022-03-15,No,No,Floods,No setting,Event invitations
id_1503794028688691207_2022-03-15,No,Politics,Floods,No setting,Event invitations
id_1503798356707061776_2022-03-15,Pets,No,No,No setting,Event invitations
id_1503802587509710851_2022-03-15,No,Politics,Floods,No setting,Data visualization
id_1503802620632313859_2022-03-15,No,Politics,Floods,No setting,Event invitations
id_1503806525592190988_2022-03-15,No,No,Floods,No setting|Agricultural|Other setting,Event invitations
id_1503810178768113669_2022-03-15,Pets,Politics,Floods,No setting,Event invitations
id_1503812040686817287_2022-03-15,Pets,Politics,Floods,No setting,Data visualization
id_1503820272298000384_2022-03-15,No,Politics,Floods,No setting,Event invitations
id_1503821637669556230_2022-03-15,No,No,Floods,No setting,Event invitations
id_1503824979296665612_2022-03-15,No,No,Floods,No setting,Event invitations
id_1503829537498406914_2022-03-15,No,No,No,No setting,Event invitations
id_1503831023351738370_2022-03-15,No,Politics,Floods,No setting,Infographic
id_1503831084739538949_2022-03-15,No,No,Floods,No setting,Single photo
id_1503832622925025285_2022-03-15,Pets,No,Floods,No setting,Event invitations
id_1503833596343238660_2022-03-15,Polar Bears,No,No,No setting,Event invitations
id_1503847537643593732_2022-03-15,Pets,No,No,No setting,Event invitations
id_1503850413010808832_2022-03-15,No,No,No,No setting,Event invitations
id_1503852003721625606_2022-03-15,No,Politics,Floods,No setting,Event invitations
id_1503852427493130247_2022-03-15,No,No,No,No setting,Event invitations
id_1503855164314116100_2022-03-15,No,Politics,Floods,No setting,Event invitations
id_1503859760470364161_2022-03-15,Pets,Politics,Floods,No setting,Event invitations
id_1503865891573882887_2022-03-15,Pets,Politics,Floods,No setting,Event invitations
id_1503866173242458116_2022-03-15,No,Politics,No,No setting,Event invitations
id_1503873138827960326_2022-03-15,No,No,Floods,No setting,Screenshot
id_1503874281964392448_2022-03-15,No,No,Floods,No setting,Event invitations
id_1503880168779173888_2022-03-15,Pets,Politics,Floods,No setting,Event invitations
id_1503880493690986498_2022-03-15,No,Politics,Floods,No setting|Agricultural|Other setting,Event invitations
id_1400116226228207618_2022-03-16,No,Politics,Floods,No setting,Event invitations
id_1501772120291885064_2022-03-16,No,Politics,Floods,No setting,Event invitations
id_1503636565146292224_2022-03-16,No,Politics,Floods,No setting,Event invitations
id_1503733969271074826_2022-03-16,Pets,Politics,Floods,No setting,Event invitations
id_1503831075084189716_2022-03-16,No,Politics,Floods,No setting,Event invitations
id_1503892152874860544_2022-03-16,No,No,Floods,No setting,Event invitations
id_1503896393274044425_2022-03-16,No,Politics,Floods,No setting,Event invitations
id_1503896983198650377_2022-03-16,No,No,Floods,No setting,Event invitations
id_1503901253654491136_2022-03-16,Pets,No,Floods,No setting,Event invitations
id_1503908070644088834_2022-03-16,Pets,Politics,No,No setting,Event invitations
id_1503909520107798528_2022-03-16,No,Politics,Floods,No setting,Event invitations
id_1503914015625564161_2022-03-16,No,Politics,Floods,No setting,Event invitations
id_1503916626021953538_2022-03-16,No,No,Floods,No setting,Event invitations
id_1503922785533452289_2022-03-16,No,Politics,Floods,No setting,Event invitations
id_1503927372961443841_2022-03-16,Pets,Politics,Floods,No setting,Event invitations
id_1503948925539131393_2022-03-16,Pets,Politics,Floods,No setting,Event invitations
id_1503952541092126720_2022-03-16,No,Politics,Floods,No setting,Event invitations
id_1503956282163830784_2022-03-16,Pets,Politics,Floods,No setting,Event invitations
id_1503956767558062084_2022-03-16,No,Politics,Floods,No setting,Event invitations
id_1503958978245574657_2022-03-16,No,Politics,Floods,No setting|Agricultural|Other setting,Event invitations
id_1503962621162434562_2022-03-16,Pets,Politics,No,No setting,Event invitations
id_1503967890470408193_2022-03-16,Pets,Politics,No,No setting,Single photo
id_1503975293073063944_2022-03-16,No,No,No,No setting,Event invitations
id_1503982153012551680_2022-03-16,No,No,No,No setting,Event invitations
id_1504009401417404418_2022-03-16,No,No,No,No setting,Event invitations
id_1504021970815488008_2022-03-16,No,No,No,Agricultural,Event invitations
id_1504022234238791690_2022-03-16,No,No,Floods,No setting,Event invitations
id_1504032803167645697_2022-03-16,No,Politics,Floods,No setting,Meme
id_1504039080581025793_2022-03-16,No,No,Floods,No setting,Event invitations
id_1504040961034395651_2022-03-16,No,No,No,No setting,Screenshot
id_1504053801958920209_2022-03-16,No,No,No,No setting,Event invitations
id_1504056353026973699_2022-03-16,No,Politics,Floods,No setting,Event invitations
id_1504056544723447813_2022-03-16,Pets,No,Floods,No setting,Event invitations
id_1504057549171015682_2022-03-16,Pets,No,No,No setting,Event invitations
id_1504068889537237000_2022-03-16,No,No,Floods,No setting,Event invitations
id_1504069432288722947_2022-03-16,No,Politics,Floods,No setting,Event invitations
id_1504070409549152263_2022-03-16,Pets,Politics,Floods,No setting,Event invitations
id_1504071073729376260_2022-03-16,No,No,No,No setting,Meme
id_1504086177795686401_2022-03-16,No,Politics,Floods,No setting,Event invitations
id_1504087335159451648_2022-03-16,No,Politics,Floods,No setting,Event invitations
id_1504089191780696069_2022-03-16,Pets,Politics,Floods,No setting,Event invitations
id_1504093289603117062_2022-03-16,Polar Bears,Politics,Floods,No setting,Event invitations
id_1504094321368313859_2022-03-16,No,Politics,Floods,No setting,Infographic
id_1504097661401579527_2022-03-16,No,No,No,No setting|Agricultural|Other setting,Illustration
id_1504098398672244736_2022-03-16,No,No,Floods,No setting,Event invitations
id_1504102928839192582_2022-03-16,No,Politics,No,No setting,Event invitations
id_1504106336904220683_2022-03-16,Pets,No,No,No setting,Meme
id_1504107003152674841_2022-03-16,No,No,Floods,No setting,Event invitations
id_1504110778512646145_2022-03-16,No,No,No,No setting|Agricultural|Other setting,Event invitations
id_1504114675121852418_2022-03-16,No,No,Floods,No setting,Meme
id_1504117130454876161_2022-03-16,Pets,No,No,No setting,Event invitations
id_1504119388227653639_2022-03-16,No,No,No,No setting,Event invitations
id_1504120192007294984_2022-03-16,No,No,Floods,No setting|Agricultural|Other setting,Event invitations
id_1504122527408619521_2022-03-16,No,No,Floods,No setting,Event invitations
id_1504127775568908290_2022-03-16,No,Politics,Floods,No setting,Event invitations
id_1504130824232312833_2022-03-16,Pets,No,No,No setting,Event invitations
id_1504131517244751875_2022-03-16,No,No,Floods,No setting,Event invitations
id_1504132208113557513_2022-03-16,No,No,No,No setting,Event invitations
id_1504133104256049157_2022-03-16,No,Politics,Floods,No setting,Event invitations
id_1504134627778347012_2022-03-16,No,No,Floods,No setting,Event invitations
id_1504138128994586629_2022-03-16,Pets,No,Floods,No setting,Illustration
id_1504144078988005385_2022-03-16,Pets,No,No,No setting,Event invitations
id_1504154213554790405_2022-03-16,Pets,No,Floods,No setting,Event invitations
id_1504177177620889603_2022-03-16,No,Politics,Floods,No setting,Event invitations
id_1504179057042157569_2022-03-16,Pets,No,No,No setting,Event invitations
id_1504180224430379015_2022-03-16,No,No,No,No setting,Event invitations
id_1504180341010960387_2022-03-16,No,Politics,Floods,No setting,Event invitations
id_1504182902732603396_2022-03-16,Pets,Politics,Floods,No setting,Event invitations
id_1504183018050654208_2022-03-16,No,Politics,Floods,No setting,Event invitations
id_1504183640141537283_2022-03-16,Pets,No,No,No setting,Meme
id_1504189463647469576_2022-03-16,Pets,Politics,Floods,No setting,Event invitations
id_1504190103433867267_2022-03-16,No,Politics,Floods|Wildfires|Other consequence,No setting,Illustration
id_1504199146328268804_2022-03-16,No,Politics,Floods,No setting,Event invitations
id_1504202333793792011_2022-03-16,No,No,Floods,No setting,Event invitations
id_1504214304798687235_2022-03-16,Pets,No,No,No setting,Event invitations
id_1504218583496380426_2022-03-16,No,No,Floods,No setting,Illustration
id_1504221030130278406_2022-03-16,No,No,Floods,No setting,Event invitations
id_1504225842087538695_2022-03-16,No,Politics,Floods,No setting,Event invitations
id_1504238990991450118_2022-03-16,No,No,No,No setting,Event invitations
id_1504240504799588355_2022-03-16,No,Politics,Floods,No setting|Agricultural|Other setting,Event invitations
id_1504250818450509824_2022-03-17,Pets,Politics,No,No setting,Event invitations
id_1504263701997801473_2022-03-17,No,No,Floods,No setting,Event invitations
id_1504266029446295556_2022-03-17,No,Politics,No,No setting,Event invitations
id_1504271209147609088_2022-03-17,No,No,Floods,No setting|Agricultural|Other setting,Event invitations
id_1504280351182573568_2022-03-17,No,Politics,Floods,No setting,Event invitations
id_1504283217544695808_2022-03-17,No,No,Floods,No setting,Event invitations
id_1504290507350224898_2022-03-17,No,Politics,Floods,No setting,Event invitations
id_1504313362737467392_2022-03-17,No,Politics,Floods,No setting,Event invitations
id_1504319739530674179_2022-03-17,No,No,Floods,No setting,Event invitations
id_1504342104822087683_2022-03-17,No,Politics,No,No setting,Event invitations
id_1504344065868935170_2022-03-17,Pets,Protests,Floods,No setting,Event invitations
id_1504370661925527553_2022-03-17,No,No,No,No setting,Event invitations
id_1504391234541871104_2022-03-17,Pets,No,No,No setting,Event invitations
id_1504391741046099971_2022-03-17,Pets,Politics,Floods,No setting,Screenshot
id_1504393571075461124_2022-03-17,No,No,Floods,No setting,Event invitations
id_1504397587830484996_2022-03-17,No,Politics,Floods,No setting,Event invitations
id_1504408530035609603_2022-03-17,No,No,Floods,No setting,Event invitations
id_1504419019453042690_2022-03-17,Pets,No,Floods,No setting,Event invitations
id_1504419329429086214_2022-03-17,No,No,No,No setting,Infographic
id_1504421514468372480_2022-03-17,No,Politics,Floods,No setting,Event invitations
id_1504427487631220736_2022-03-17,No,Politics,No,No setting,Event invitations
id_1504430511187701761_2022-03-17,No,Politics,Floods,No setting,Event invitations
id_1504431680458739712_2022-03-17,Pets,Politics,Floods,No setting,Event invitations
id_1504434532572975107_2022-03-17,No,No,No,No setting,Event invitations
id_1504437616564916227_2022-03-17,No,No,Floods,No setting,Infographic
id_1504440234607534086_2022-03-17,No,No,No,No setting,Event invitations
id_1504443058145931278_2022-03-17,No,Politics,Floods,No setting,Event invitations
id_1504457290870824961_2022-03-17,No,No,No,No setting,Event invitations
id_1504457706509377543_2022-03-17,Pets,No,No,No setting,Meme
id_1504458235516006405_2022-03-17,No,Politics,Floods,No setting,Infographic
id_1504462313746837505_2022-03-17,Pets,No,Floods,No setting,Event invitations
id_1504472805554868232_2022-03-17,Pets,No,No,No setting,Single photo
id_1504478082199015428_2022-03-17,No,No,Floods,No setting,Event invitations
id_1504480472335749120_2022-03-17,No,Politics,Floods,No setting,Event invitations
id_1504481014797660172_2022-03-17,Pets,No,Floods,No setting,Event invitations
id_1504481043042119681_2022-03-17,Pets,Politics,Floods,No setting,Event invitations
id_1504489023418474500_2022-03-17,Pets,Politics,Floods,No setting,Event invitations
id_1504503657764585472_2022-03-17,No,No,No,No setting,Event invitations
id_1504507228321165317_2022-03-17,No,Politics,Floods,No setting,Event invitations
id_1504507258029420551_2022-03-17,No,Politics,Floods,No setting,Meme
id_1504507544970141702_2022-03-17,No,No,Floods|Wildfires|Other consequence,No setting|Agricultural|Other setting,Single photo
id_1504511196938055689_2022-03-17,No,No,Floods,No setting,Event invitations
id_1504511711738576897_2022-03-17,No,Politics,No,No setting,Event invitations
id_1504514934524334082_2022-03-17,No,Politics,Floods,No setting,Event invitations
id_1504522868725538827_2022-03-17,No,Politics,Floods,No setting,Event invitations
id_1504530877971406853_2022-03-17,No,No,Floods,No setting,Event invitations
id_1504531059979042825_2022-03-17,Pets,No,No,No setting,Event invitations
id_1504533074385661974_2022-03-17,No,No,No,No setting,Event invitations
id_1504533843419840528_2022-03-17,Pets,Politics,Floods,No setting,Infographic
id_1504537595031785476_2022-03-17,No,Politics,Floods,No setting,Event invitations
id_1504549549771165696_2022-03-17,Pets,No,Floods,No setting,Event invitations
id_1504549809948016647_2022-03-17,No,No,Floods,No setting,Event invitations
id_1504550549848535046_2022-03-17,No,No,No,No setting,Event invitations
id_1504551595782160384_2022-03-17,Pets,No,No,No setting,Event invitations
id_1504556289682284549_2022-03-17,No,No,Floods,No setting,Event invitations
id_1504557692899459072_2022-03-17,No,Politics,Floods,No setting,Event invitations
id_1504558904302256133_2022-03-17,Pets,No,No,No setting,Event invitations
id_1504574170998485003_2022-03-17,No,Politics,Floods,No setting,Event invitations
id_1504583788151844866_2022-03-17,Pets,No,Floods,No setting,Event invitations
id_1504593365232500739_2022-03-17,No,No,Floods,No setting,Event invitations
id_1504594141556219904_2022-03-17,No,No,Floods,No setting,Event invitations
id_1504594565151567876_2022-03-17,No,No,Floods,No setting,Event invitations
id_1504604894623375362_2022-03-17,No,No,No,No setting,Event invitations
id_1504605254993686545_2022-03-17,Pets,No,Wildfires,No setting,Screenshot
id_1499102959929630723_2022-03-18,No,Politics,Floods,No setting,Event invitations
id_1502693475451555841_2022-03-18,No,Politics,Floods,No setting,Meme
